persona_name,transactionid,accountid,bookingdate,valuedate,amount,currency,creditorname,debtorname,remittanceinfo,direction
gig_worker,Nxv5GwwK6JcnPNe7EWyAClmwngbBVZfyoox76,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-07,2026-04-07,-27.16,USD,,,Target,debit
gig_worker,ekl5oaaE3LCnd1rLl5ZwCwNZk6xJV3urJJEVj,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-07,2026-04-07,1554.94,USD,,,UBER PAYOUT,debit
gig_worker,jqBlAZZENvsdDVGZ1ywKcKqDN8vaJEi6xxwGV,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-07,2026-04-07,-43.67,USD,,,Uber Eats,debit
gig_worker,dnv5pddEB1cExDGLKoZ3H341qpNdzMHJllG6n,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-06,2026-04-06,-6.88,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
gig_worker,zZpQ7MMKVvtzxR8G7be3t1E7VyR6M5hlMMqgW,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-06,2026-04-06,-23.42,USD,,,Domino's,debit
gig_worker,aWv5MddpKQhlzyQbpA69t9xmPaQKR5tZooPe6,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-06,2026-04-06,-46.63,USD,,,POS SMART AND FINAL 111,debit
gig_worker,374pqBB1oMTG4ywpDdAvU8Gg6y9pD4uZQQP8R,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-06,2026-04-06,-19.35,USD,,,TAQUERIA EL GUERRERO,debit
gig_worker,BnE6QllPAJcAylWXdzn3sp6l9Wk5oJt4XXZL8,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-06,2026-04-06,-10.99,USD,,,Target,debit
gig_worker,xe17PBBlyvixL3okGV81i1kqyp8oG3h6kkNAe,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-06,2026-04-06,-23.41,USD,,,The Press Club,debit
gig_worker,rakd3RRE1vhydlQWDERvhv8ZwD3dAeu7ppoDV,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-05,2026-04-05,-14.75,USD,,,POS SMART AND FINAL 111,debit
gig_worker,Jrv58aaL6Jt89VdamPKXiyoP7REezjhB11Zo7,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-04,2026-04-04,-51.64,USD,,,ALDI 123131 PURCHASE ALDI 123123,debit
gig_worker,kK3qGbbEPvtGqr9jdEPzUZKNrkvpgGfLqqw8Z,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-04,2026-04-04,-29.5,USD,,,Family Dollar,debit
gig_worker,Kzv5Eaak6JivyPa96jgJH9bQrnVqN8tRKKnmL,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-04,2026-04-04,-43.22,USD,,,IKEA CHICAGO,debit
gig_worker,qdPxBXXwMvCXxQelAw5kCkdnl7g3QzTgLLoVn,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-04,2026-04-04,-58.84,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,lrxKlWWEj6txKz4ZgEaoio68kJyLe5fpnnJrj,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-04,2026-04-04,-28.45,USD,,,POS SMART AND FINAL 111,debit
gig_worker,RNv5rVV36qt8AbBypKjgir3D8Go6AjuawwJXM,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-36.73,USD,,,Amazon,debit
gig_worker,6Zj8zmml5ptXQje7lbENC4XPoQdBm7c8mmGbn,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-40.44,USD,,,Domino's,debit
gig_worker,DmA5MRR76JtXK8DgVWzyC7zMadRZ9et377nE9,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-52.48,USD,,,INSTACART HTTPSINSTACAR,debit
gig_worker,Vev5x1146BiwDKLzgAVEIaoewNv4gku9ooRpj,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-18.15,USD,,,Nike,debit
gig_worker,w7MjNAAEwvTx5Wp8ZoJNiN7zGoAQ8buP33LqB,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-41.66,USD,,,POKE BROS * POKE BRO,debit
gig_worker,XZv5a11P6xtVMXj58ADyCoMzVKEx9gfb99yPl,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-44.51,USD,,,POKE BROS * POKE BRO,debit
gig_worker,5QPgrxxpRkuJPawjm7DxHwJ1Pr4Ezdu5bbg3k,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-03,2026-04-03,-35.02,USD,,,Target,debit
gig_worker,yQLej33qywuW3xGJ7EelsLv1BjD6qzu4oo5W5,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-02,2026-04-02,-9.86,USD,,,Safeway,debit
gig_worker,mzdkqLLy7viVkQNeZoJPCPzewJv3xDFg99PMA,WQv5d88NV3uJArBP8xVjHqm7mBw4oEU6vNjdZ,2026-04-02,2026-04-02,-24.94,USD,,,TAQUERIA EL GUERRERO,debit
bonus_income,k1pxQb1nlbFAdKGKGp1eHZKzXEbZVEiL8LQ6B,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-04-21,2026-04-21,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
bonus_income,lLJ9QWLbkWCmgvxvx7l9ho6jWMronMiprpwo4,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-04-21,2026-04-21,888.0,USD,,,REGULAR SALARY,debit
bonus_income,5ZJ4MxZdlxClmLJLJgEkTwJynGmw5GS5p5wKD,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-04-14,2026-04-14,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
bonus_income,JPQ4NaPnpatxmZ8Z8B5MiyoNnpBy1puB5B46r,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-04-14,2026-04-14,1316.0,USD,,,REGULAR SALARY,debit
bonus_income,V8way18d31FjgXwXwx5nfaoA5lbadlI9n9mgM,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-04-07,2026-04-07,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
bonus_income,wBxbXABdPACgZ7x7xmVQIN7Wdg6NlgCPlPNZb,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-04-07,2026-04-07,559.0,USD,,,REGULAR SALARY,debit
bonus_income,XlQgV1l4d1id8BVBVnlmsoMlRZNojZibxb6Kj,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-03-31,2026-03-31,800.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
bonus_income,6MLebmMaqmTPl5X5Xr38T4XJ1gA4Mgf8x89DQ,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-03-31,2026-03-31,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
bonus_income,D341zR3geRHxVNXNXB5Pi7zpkGB7xGs3X3wWW,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-03-31,2026-03-31,461.0,USD,,,REGULAR SALARY,debit
bonus_income,vz3MW5zxN5CXyjAjAk47CLjrg7DLA7tqXqz61,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-03-24,2026-03-24,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
bonus_income,RLZQyVLzKVC6pJ8J8a5rFr31KRWraRtaGalpo,GaRyx3aWM3hxz7a7aV5eipR5eZELzyu6DD797,2026-03-24,2026-03-24,504.0,USD,,,REGULAR SALARY,debit
broad_income_mix,PV7XLRElQ9c3JMLAPLgnH3WwWApVlMfoBgrrp,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-15,2026-04-15,1000.7,USD,,,PLAID PAYROLL,debit
broad_income_mix,jz7XR3gWJ1u75DR6gRqbUKzbzlA3y1f6zD88n,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-15,2026-04-15,824.2,USD,,,SSI TREAS 310 XXSUPP SEC PPD ID: 1234567890,debit
broad_income_mix,NXPbLVnE7mczKP8348poSlLxL8p67WcyB9qql,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-13,2026-04-13,500.0,USD,,,TWC-BENEFITS/UI BENEFIT,debit
broad_income_mix,4mZjAwVRaBToxNygLyP8UP838ZvnmoiJNBwwN,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-08,2026-04-08,1525.0,USD,,,AIRBNB PAYMENTS PPD ID: 1234567890,debit
broad_income_mix,aD7yRJ3ZB4cdezRknRL5s9vEveDboguZlrxxG,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-08,2026-04-08,120.12,USD,,,TEXAS OAG CHILD SUPPORT,debit
broad_income_mix,dbZaReJLDjFl8x7My7rvu36e68oa97fJ57xxr,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-06,2026-04-06,500.0,USD,,,TWC-BENEFITS/UI BENEFIT,debit
broad_income_mix,xMKw6LXjg9FzjLBg6BemS1EjE96QMvt6p8RRg,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-05,2026-04-05,720.12,USD,,,Social Security Administration,debit
broad_income_mix,35JwZVvRGzC1m469o6x8S8oKoXVd3RiZKzeeW,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-03,2026-04-03,142.63,USD,,,GrubHub,debit
broad_income_mix,BXkdoN5jD1cjKyrRGra4fp4r47EwBQC46rNNX,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-01,2026-04-01,5.1,USD,,,INTEREST PAYMENT,debit
broad_income_mix,rPwy6X5xgAFZ1dA5KAa7ivlLlKzqbBc7qEVVD,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-01,2026-04-01,1000.7,USD,,,PLAID PAYROLL,debit
broad_income_mix,zLzx6B5eaRfynxmAEmZXU18N84joeDtlJp11q,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-04-01,2026-04-01,750.0,USD,,,VAED TREAS 310,debit
broad_income_mix,KXP9LwVo4GcqmyAdxAM1H9GvGgkWyXuRWMaaG,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-03-30,2026-03-30,500.0,USD,,,TWC-BENEFITS/UI BENEFIT,debit
broad_income_mix,qkAp65j3bWuoyx3G93dNUkjyj96qeLcgAn116,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-03-25,2026-03-25,120.12,USD,,,TEXAS OAG CHILD SUPPORT,debit
broad_income_mix,l3A5Rg1k9pFDyKknWkv9CoBpBWMrl7SpGleep,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-03-23,2026-03-23,142.63,USD,,,GrubHub,debit
broad_income_mix,kBAjRXmlxLCMRql4XlKeTZ7x7XEbQMFLgkeeW,ndA16mJrMgF8xzrE5rkbinkrGAV4QBFAAg655,2026-03-23,2026-03-23,500.0,USD,,,TWC-BENEFITS/UI BENEFIT,debit
joint_borrower,nPx7wl8lD9Cx95pGMXnVsn98xxwpXbfA8z66B,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-04-21,2026-04-21,1500.0,USD,,,ACME CORP SALARY,debit
joint_borrower,GqK4o9N9z6HN1rAKgzDjTpXzbbdrG7f6Wb115,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-04-21,2026-04-21,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
joint_borrower,AgyzpABAVWC1pzBKG5o8SpgRvvmyXrf9Wg11N,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-04-14,2026-04-14,1500.0,USD,,,ACME CORP SALARY,debit
joint_borrower,WZqWzjPjMAiGD1pkP8j3HqX4kkZ1Pnt6WpllZ,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-04-14,2026-04-14,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
joint_borrower,EAldvmkmKWuKoq6kX7WpIzjb88Nqlkc4joXXe,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-04-07,2026-04-07,1500.0,USD,,,ACME CORP SALARY,debit
joint_borrower,87ybqM9MmPSRkWDwgLxacoXx44Bv8MhWx9ww7,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-04-07,2026-04-07,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
joint_borrower,gBlxknmnX6FaMRoEWyXgsXeqggpm3WtElKgg7,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-03-31,2026-03-31,1500.0,USD,,,ACME CORP SALARY,debit
joint_borrower,ojde9qwqDouoPRNGx9QMsQ9owwENP3IoXNRRb,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-03-31,2026-03-31,800.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
joint_borrower,p7kQ9KWKDmSeMP5ElgwNSwXADDW5qGipD5LLn,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-03-31,2026-03-31,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
joint_borrower,L3xeoKqKawsDNd7bVXrvToE4qq5de7hkLNPPp,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-03-24,2026-03-24,1500.0,USD,,,ACME CORP SALARY,debit
joint_borrower,1x7gmN9NVBudMax716bnuoaMzzLr64hpQM55l,p7kQ9KWKDmSeMP5ElgwNSwXkMgrWwKhpL7Zqw,2026-03-24,2026-03-24,500.0,USD,,,PLAID PAYROLL DIRECT DEP,debit
